full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points
Tetairoa McMillan,WR,CAR,23.0,5.0,Active,1.0,12526,,,874de000-586c-4999-ac12-02766563e200,00-0040124,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,70.0,1014.0,7.0,122.0,,,0.871764705882353,0.2541666666666666,41.7,41.7,25.0,4.0,2 out of 5 stars,227.2,227.09,24.857934610480505,240.7479064282937,251.9479346104805
Blake Grupe,K,IND,27.0,13.0,Active,3.0,11058,,,2a1d4ce0-e6f6-11ed-abca-c7a3a205e21d,00-0038905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.3,170.3,377.0,14.0,4 out of 5 stars,73.9,13.799999999999995,72.5583218707015,86.3583218707015,86.3583218707015
Omar Cooper,WR,NYJ,22.0,13.0,Active,0.0,13276,,,72594204-b4a9-4f08-907d-029d8a425ddb,COO816508,,,,,,,,,,,,,,,,,,,,,,,161.0,161.0,155.0,9.0,4 out of 5 stars,120.4,120.58,14.783530858376954,135.36353085837695,135.36353085837695
Malik Heath,WR,ATL,25.0,11.0,Active,3.0,11210,,,c0fccfb0-e907-11ed-8194-c7505aa5766b,00-0038465,0.0,0.0,0.0,0.0,0.0,10.0,97.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,0.0,7.0,0.1984615384615384,0.0280172413793103,0.3018181818181818,0.0152173913043478,170.0,170.0,,,,,,,,
Sal Cannella,TE,,29.0,,Active,3.0,8089,,,57df4c36-e48c-45a4-a1ae-f6e86bf5d21e,00-0037015,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,,,0.2799999999999999,0.0095785440613026,170.0,170.0,,,,,,,,
Marcedes Lewis,TE,,41.0,,Active,20.0,111,9614.0,7777.0,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,00-0024243,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917647058823529,0.0019011406844106,0.242,0.0,170.0,170.0,,,,,,,,
Ben Yurosek,TE,MIN,24.0,6.0,Active,1.0,13121,,,1f3d48b0-2629-11f0-9dca-47cf7c5385b0,00-0040509,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,,,0.1658333333333333,0.0064102564102564,170.0,170.0,,,,,,,,
Gabe Davis,WR,,26.0,,Active,6.0,6943,4243537.0,32798.0,dc397432-7157-4ce4-976d-b9662cc6f551,00-0036196,0.0,0.0,0.0,0.0,0.0,20.0,239.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,129.0,1.0,18.0,0.716,0.0804597701149425,0.5716666666666667,0.0375782881002087,170.0,170.0,,,,,,,,
Wil Lutz,K,DEN,32.0,10.0,Active,10.0,3678,2985659.0,29754.0,c4cf84d0-6022-4ac1-a9ba-85587921c53f,00-0032569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.4,170.4,281.0,12.0,1 out of 5 stars,128.4,36.7,111.33287482806053,148.03287482806053,148.03287482806053
Bo Nix,QB,DEN,26.0,10.0,Active,2.0,11563,,,f056c8ed-6ee5-492c-af11-3f7e3d97195c,00-0039732,3775.0,29.0,430.0,4.0,92.0,1.0,2.0,1.0,1.0,3931.0,25.0,356.0,5.0,83.0,0.0,0.0,0.0,1.0,0.9882352941176472,,0.9964705882352942,,119.2,119.2,102.0,8.0,3 out of 5 stars,297.7,340.2460000000001,22.67769217222791,362.923692172228,362.923692172228
Stefon Diggs,WR,,32.0,,Active,11.0,2449,2976212.0,28534.0,a1c40664-b265-4083-aad2-54b4c734f2c5,00-0031588,13.0,0.0,8.0,1.0,3.0,47.0,496.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,85.0,1013.0,4.0,102.0,0.7837500000000001,0.1170018281535649,0.5376470588235295,0.2116182572614107,162.9,162.9,173.0,10.0,-,,,,189.48670103621103,
Kenny Gainwell,RB,TB,27.0,10.0,Active,5.0,7567,,,e2a5882a-dcc1-4800-889f-3b957b21834f,00-0036919,0.0,0.0,290.0,1.0,75.0,16.0,116.0,0.0,22.0,0.0,0.0,537.0,5.0,114.0,73.0,486.0,3.0,85.0,0.26,0.0526315789473684,0.4964705882352941,0.1628352490421455,107.7,107.7,97.0,8.0,2 out of 5 stars,166.5,166.42,31.48306114220364,190.69664033628035,197.90306114220363
Travis Etienne,RB,NO,27.0,8.0,Active,5.0,7543,,,970693f0-0af4-4627-ac0c-bf519f7433ee,00-0036973,0.0,0.0,558.0,2.0,150.0,39.0,254.0,0.0,52.0,0.0,0.0,1107.0,7.0,260.0,36.0,292.0,6.0,52.0,0.5393333333333333,0.0996168582375478,0.6011764705882353,0.0950639853747714,44.6,44.6,47.0,5.0,3 out of 5 stars,235.1,234.68,52.62034598621694,259.52275586167605,287.30034598621694
Drew Sample,TE,CIN,30.0,6.0,Active,7.0,6001,3127310.0,31884.0,15a4f552-ecaf-45bd-9006-aa5dda93bee6,00-0035631,0.0,0.0,-4.0,0.0,1.0,20.0,109.0,1.0,22.0,0.0,0.0,3.0,0.0,1.0,15.0,106.0,1.0,20.0,0.571764705882353,0.0350318471337579,0.5358823529411765,0.0328947368421052,170.0,170.0,,,,33.7,33.809999999999995,4.492852950653585,38.30285295065358,38.30285295065358
Ben Skowronek,WR,PIT,29.0,9.0,Active,5.0,7757,,,5521ba64-e615-4d50-b9bf-490498571ac7,00-0036862,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,1.0,6.0,0.156,0.0108695652173913,0.1541176470588235,0.0114942528735632,170.0,170.0,,,,11.7,11.7,1.5939614578091807,13.29396145780918,13.29396145780918
Stone Smartt,TE,PHI,27.0,10.0,Active,4.0,8583,,,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,00-0037475,0.0,0.0,0.0,0.0,0.0,16.0,208.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,9.0,0.192,0.0386965376782077,0.0986666666666666,0.0190677966101694,170.0,170.0,,,,,,,,
CJ Dippre,TE,NE,24.0,11.0,Active,1.0,12984,,,e98ccf30-2531-11f0-b18c-b9f05412231c,00-0040566,,,,,,,,,,,,,,,,,,,,,0.16,,170.0,170.0,,,,9.2,9.43,1.1970095223533808,10.62700952235338,10.62700952235338
Tyjae Spears,RB,TEN,25.0,9.0,Active,3.0,9508,,,af71f149-7758-40b7-973a-9fe6320cf4f5,00-0039032,0.0,0.0,312.0,4.0,84.0,30.0,224.0,1.0,35.0,0.0,0.0,283.0,2.0,72.0,45.0,264.0,0.0,50.0,0.4275,0.0690335305719921,0.4592307692307692,0.0943396226415094,146.1,146.1,138.0,9.0,3 out of 5 stars,136.4,136.42,27.006042696965533,151.5542344347831,163.4260426969655
Rasheen Ali,RB,BAL,25.0,13.0,Active,2.0,11570,,,9aeb79b0-e55b-4341-8c6b-233971b667a7,00-0039796,0.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,7.0,9.0,68.0,1.0,11.0,0.0783333333333333,0.0043763676148796,0.13,0.027027027027027,170.0,170.0,438.0,15.0,3 out of 5 stars,0.0,0.0,0.0,0.0,0.0
Kyle Monangai,RB,CHI,24.0,10.0,Active,1.0,12534,,,6edec23b-f938-40f7-a151-1db5374880dd,00-0040236,,,,,,,,,,0.0,0.0,783.0,5.0,169.0,18.0,164.0,0.0,30.0,,,0.4088235294117647,0.056390977443609,116.7,116.7,96.0,8.0,2 out of 5 stars,155.8,155.97000000000003,35.72248115756004,180.40380103040616,191.69248115756005
Ronnie Rivers,RB,LAR,27.0,11.0,Active,4.0,8195,,,246db560-cb4e-11ec-a667-6354702e3fca,00-0037557,0.0,0.0,99.0,0.0,22.0,5.0,34.0,0.0,6.0,0.0,0.0,46.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0735294117647058,0.011090573012939,0.0245454545454545,0.0,170.0,170.0,474.0,15.0,5 out of 5 stars,,,,,
Trent Taylor,WR,,31.0,,Active,9.0,4218,3040569.0,30290.0,3e2e74e9-18a8-4275-9437-b275db27e2ff,00-0033292,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,,,,,,,,,,0.095,0.0019493177387914,,,170.0,170.0,,,,,,,,
Tanner Conner,TE,NYG,28.0,8.0,Active,4.0,8849,,,4f2ecf70-d3b2-11ec-96a0-c3471a31202c,00-0037348,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,91.0,0.0,15.0,0.04875,0.0070422535211267,0.3433333333333333,0.0324675324675324,170.0,170.0,,,,27.3,27.3,3.1737106696463977,30.4737106696464,30.4737106696464
Desmond Ridder,QB,,26.0,,Active,4.0,8159,,,6bf35760-217c-401d-b80b-2ae7cc5d7564,00-0038122,458.0,2.0,36.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,170.0,170.0,,,,,,,,
Teddy Bridgewater,QB,DET,33.0,6.0,Active,12.0,2152,16728.0,27560.0,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,00-0031237,,,,,,,,,,62.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.1225,,170.0,170.0,,,,11.0,12.406,0.8894474826545611,13.29544748265456,13.29544748265456
Barion Brown,WR,NO,22.0,8.0,Active,0.0,13533,,,6b60ad35-8051-4253-8f8d-29279a213352,BRO268113,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Eddy Pineiro,K,SF,30.0,8.0,Active,8.0,5189,4034949.0,31482.0,1c50997f-c56e-47f9-a750-33ab100ed28b,00-0034173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.7,147.7,213.0,11.0,5 out of 5 stars,132.6,35.8,119.01100412654743,154.81100412654746,154.81100412654746
Emmett Johnson,RB,KC,22.0,5.0,Active,0.0,13337,,,ec3e0874-c2bc-49f6-b4b1-dfc874eecb9b,JOH224817,,,,,,,,,,,,,,,,,,,,,,,169.9,169.9,185.0,10.0,3 out of 5 stars,34.5,34.620000000000005,7.690815798072399,42.3108157980724,42.3108157980724
Gage Larvadain,WR,CLE,24.0,11.0,Active,1.0,13101,,,a514f5d0-260d-11f0-81c1-eb0abefb169c,00-0040259,,,,,,,,,,0.0,0.0,3.0,0.0,1.0,7.0,71.0,0.0,14.0,,,0.2361538461538462,0.0268199233716475,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Brian Thomas,WR,JAX,23.0,7.0,Active,2.0,11631,,,271a233e-68b3-4261-a3aa-7667eaf9d3cc,00-0039893,0.0,0.0,48.0,0.0,6.0,87.0,1282.0,10.0,133.0,0.0,0.0,21.0,1.0,3.0,48.0,707.0,2.0,91.0,0.7935294117647059,0.2547892720306513,0.7764285714285715,0.1663619744058501,101.8,101.8,92.0,7.0,4 out of 5 stars,175.3,175.07000000000002,19.263093516019335,185.4139959756,194.33309351601935
David Montgomery,RB,HOU,29.0,8.0,Active,7.0,5892,4035538.0,31905.0,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,00-0035685,3.0,1.0,775.0,12.0,185.0,36.0,341.0,0.0,38.0,3.0,1.0,716.0,8.0,158.0,24.0,192.0,0.0,29.0,0.4185714285714286,0.0727969348659003,0.3705882352941176,0.0527272727272727,71.9,71.9,66.0,6.0,4 out of 5 stars,192.0,191.6,43.42969045863224,231.53368514648662,235.02969045863225
Scotty Miller,WR,CHI,28.0,10.0,Active,7.0,6290,3914397.0,32040.0,85e18d5f-8a3f-4b6c-88fe-dfdaaed5554e,00-0035298,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,0.0,14.0,0.25,0.0195652173913043,0.1930769230769231,0.0268199233716475,169.9,169.9,,,,,,,,
Darius Cooper,WR,PHI,24.0,10.0,Active,1.0,13150,,,2aa4ddb0-2775-11f0-9d31-3b5afe6c6d5f,00-0040024,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,92.0,0.0,11.0,,,0.2584615384615384,0.0237068965517241,170.0,170.0,,,,8.5,8.86,1.0405571817199175,9.900557181719916,9.900557181719916
Jonathon Brooks,RB,CAR,22.0,5.0,Active,2.0,11583,,,5c842941-844b-4f6a-bce4-26b377146674,00-0039344,0.0,0.0,22.0,0.0,9.0,3.0,23.0,0.0,3.0,,,,,,,,,,0.11,0.0057915057915057,,,127.2,127.2,143.0,9.0,1 out of 5 stars,133.5,133.95999999999998,31.017772592893735,164.9777725928937,164.9777725928937
Kyle Allen,QB,BUF,30.0,7.0,Active,8.0,5127,3115293.0,31301.0,d2023f5b-f73b-43ad-a816-f10dadfdfaed,00-0034577,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,,0.0833333333333333,,170.0,170.0,,,,9.1,10.496000000000002,0.6834736806126545,11.179473680612656,11.179473680612656
Tory Horton,WR,SEA,23.0,11.0,Active,1.0,12497,,,66dd47a3-fb5d-434f-a580-b2069e2904f8,00-0040648,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.0,161.0,5.0,22.0,,,0.48125,0.0483516483516483,170.6,170.6,262.0,12.0,3 out of 5 stars,94.4,94.69,9.833390451069963,104.52339045106996,104.52339045106996
Dylan Sampson,RB,CLE,21.0,11.0,Active,1.0,12469,,,6ea71d26-623a-4178-a93a-215678244902,00-0040162,,,,,,,,,,0.0,0.0,175.0,0.0,65.0,33.0,271.0,2.0,40.0,,,0.2646666666666666,0.0766283524904214,170.4,170.4,140.0,9.0,3 out of 5 stars,107.9,107.77,21.939379462320716,119.43685878206733,129.70937946232073
Ross Dwelley,TE,,30.0,,Active,8.0,5285,3120303.0,31329.0,70473218-5ae3-47b4-86fd-151e68f1e8b9,00-0034073,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,0.0988235294117647,0.0018552875695732,0.1727272727272727,0.009090909090909,170.0,170.0,,,,,,,,
David Moore,WR,CAR,31.0,5.0,Active,9.0,4274,4212909.0,30339.0,aecc1809-4628-4c3a-8b2b-c8f2858d2492,00-0033589,0.0,0.0,0.0,0.0,1.0,32.0,351.0,3.0,57.0,0.0,0.0,12.0,0.0,1.0,1.0,5.0,0.0,1.0,0.5394117647058824,0.11003861003861,0.3275,0.0020833333333333,170.0,170.0,,,,9.4,9.510000000000002,1.3407173116693891,10.85071731166939,10.85071731166939
Zack Moss,RB,,27.0,,Active,5.0,6845,4035676.0,32756.0,d8fef424-aa41-4c26-9bce-1265b53cd5e2,00-0036251,0.0,0.0,242.0,2.0,74.0,23.0,187.0,1.0,27.0,,,,,,,,,,0.6175,0.0429936305732484,,,170.0,170.0,,,,,,,,
Jelani Woods,TE,NYJ,27.0,13.0,Active,4.0,8219,,,321af8f8-b4de-4ed2-a86f-7f97a85a13d4,00-0037755,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,,,0.2274999999999999,0.0063559322033898,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
,DEF,MIA,,6.0,,,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Virgil,WR,ARI,22.0,14.0,Active,0.0,13297,,,5c342ca7-20ec-4278-8d30-f8134d5a0fd3,VIR271235,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,8.1,7.93,1.0206765507635815,8.950676550763582,8.950676550763582
Charlie Woerner,TE,ATL,28.0,11.0,Active,6.0,7075,4035020.0,32860.0,527dfee0-a242-4dc7-830a-ab7028308259,00-0036429,0.0,0.0,0.0,0.0,0.0,7.0,46.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,9.0,0.424375,0.0222634508348794,0.5082352941176471,0.0173410404624277,170.0,170.0,,,,30.8,30.840000000000003,4.290090976610391,35.1300909766104,35.1300909766104
Gunnar Helm,TE,TEN,23.0,9.0,Active,1.0,12502,,,beb69cba-f240-43ed-88d3-50d066cf55d4,00-0040584,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,357.0,2.0,55.0,,,0.525625,0.1037735849056603,169.8,169.8,205.0,11.0,3 out of 5 stars,111.4,111.41,14.663996118838952,126.07399611883896,126.07399611883896
Rashod Bateman,WR,BAL,26.0,13.0,Active,5.0,7571,,,d9f8b92b-69d4-4d83-9bf2-106ee523efed,00-0036550,0.0,0.0,0.0,0.0,0.0,45.0,756.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,19.0,224.0,2.0,38.0,0.6900000000000001,0.1575492341356674,0.693076923076923,0.0933660933660933,170.9,170.9,236.0,11.0,4 out of 5 stars,133.4,133.39,13.03303267783105,123.15714934619726,146.42303267783103
Kendric Pryor,WR,CIN,28.0,6.0,Active,4.0,8783,,,73f7ecc0-d2ee-11ec-96a0-c3471a31202c,00-0037422,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,,,,,,,,,,0.125,0.001592356687898,,,170.0,170.0,,,,,,,,
River Cracraft,WR,,31.0,,Active,9.0,4854,3052056.0,30955.0,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,00-0034054,0.0,0.0,0.0,0.0,0.0,7.0,66.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,0.0158450704225352,0.05,0.0,170.0,170.0,,,,,,,,
Jacoby Jones,WR,WAS,24.0,7.0,Active,1.0,13120,,,8f191b60-2628-11f0-a704-37f5177ae09e,00-0040317,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,1.0,,,,0.0023148148148148,170.0,170.0,,,,,,,,
Jase McClellan,RB,,23.0,,Active,1.0,11590,,,a23f5b88-d1a4-4321-8df9-425b9a1c1696,00-0039393,0.0,0.0,32.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.15,0.0,,,170.0,170.0,,,,,,,,
Dallen Bentley,TE,DEN,25.0,10.0,Active,0.0,13577,,,4b40205a-7f62-4fd4-bc25-c470cc76a70f,BEN687044,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,28.5,28.5,3.6766406344683658,32.17664063446836,32.17664063446836
Ainias Smith,WR,CAR,25.0,5.0,Active,2.0,11615,,,83a78cfb-5e71-4131-b706-3661bb6396e1,00-0039747,0.0,0.0,6.0,0.0,2.0,7.0,41.0,1.0,9.0,,,,,,,,,,0.1999999999999999,0.0215311004784689,,,170.0,170.0,,,,,,,,
Xavier Gipson,WR,NYG,25.0,8.0,Active,3.0,11306,,,840a7940-ebaa-11ed-a11b-41cbcb1c4445,00-0038496,0.0,0.0,5.0,0.0,1.0,6.0,39.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.1811764705882353,0.0169779286926994,0.0214285714285714,0.0043103448275862,170.0,170.0,,,,,,,,
Terry McLaurin,WR,WAS,30.0,7.0,Active,7.0,5927,3121422.0,31908.0,7e8c4641-2beb-4213-ba22-69fe0307005f,00-0035659,0.0,0.0,2.0,0.0,2.0,82.0,1096.0,13.0,117.0,0.0,0.0,0.0,0.0,0.0,38.0,582.0,3.0,60.0,0.8047058823529412,0.2321428571428571,0.704,0.1388888888888889,53.9,53.9,41.0,5.0,2 out of 5 stars,214.8,214.89,24.025516148859055,231.02726826819378,238.91551614885904
Aaron Jones,RB,MIN,31.0,6.0,Active,9.0,4199,3042519.0,30295.0,27dd5b6e-ea65-4622-a6b4-460fd144407c,00-0033293,0.0,0.0,1138.0,5.0,255.0,51.0,408.0,2.0,62.0,0.0,0.0,548.0,2.0,132.0,28.0,199.0,1.0,41.0,0.6323529411764706,0.1199226305609284,0.5508333333333333,0.0876068376068376,98.3,98.3,105.0,8.0,4 out of 5 stars,174.8,174.75000000000003,37.6967685973248,197.159111286244,212.4467685973248
Christian Kirk,WR,SF,29.0,8.0,Active,8.0,4950,3895856.0,31017.0,ebcd87ce-218c-4144-810b-921c2f59d6e8,00-0034775,0.0,0.0,0.0,0.0,0.0,27.0,379.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,28.0,239.0,1.0,52.0,0.7,0.0900383141762452,0.4861538461538461,0.0940325497287522,171.1,171.1,255.0,12.0,2 out of 5 stars,104.8,104.55,12.24346685857751,116.7934668585775,116.7934668585775
Raheim Sanders,RB,CLE,24.0,11.0,Active,1.0,12472,,,09b7c5d0-23ca-11f0-97f8-1902f784caec,00-0040466,,,,,,,,,,0.0,0.0,92.0,1.0,27.0,3.0,21.0,0.0,4.0,,,0.2575,0.0076628352490421,170.0,170.0,368.0,14.0,3 out of 5 stars,,,,,
Jalen Coker,WR,CAR,24.0,5.0,Active,2.0,11646,,,67977ab0-070b-11ef-978d-05d80704d329,00-0039491,19.0,0.0,0.0,0.0,0.0,32.0,478.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,33.0,394.0,3.0,43.0,0.6636363636363636,0.0888030888030888,0.6936363636363636,0.0895833333333333,156.5,156.5,131.0,9.0,2 out of 5 stars,152.7,152.87,18.429701404867263,169.80375647534873,171.29970140486728
Kendrick Bourne,WR,ARI,30.0,14.0,Active,9.0,4454,3045523.0,30551.0,5aba3610-ab55-4922-ac46-806ded5eb8bf,00-0033307,0.0,0.0,6.0,0.0,1.0,28.0,305.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,551.0,0.0,53.0,0.5833333333333334,0.076,0.566875,0.0963636363636363,170.0,170.0,360.0,14.0,2 out of 5 stars,50.2,50.470000000000006,6.710407370010594,57.1804073700106,57.1804073700106
Mason Taylor,TE,NYJ,22.0,13.0,Active,1.0,12498,,,07d2be51-73c2-4f26-81d5-bc6e9b88bff2,00-0040736,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,369.0,1.0,65.0,,,0.8107692307692307,0.1377118644067796,169.9,169.9,244.0,11.0,4 out of 5 stars,97.7,97.78000000000002,13.260271324776957,111.04027132477697,111.04027132477697
Cam Skattebo,RB,NYG,24.0,8.0,Active,1.0,12481,,,e1f0c72d-f4d0-4c24-93a4-8a12b9a2efd2,00-0040715,,,,,,,,,,0.0,0.0,410.0,5.0,101.0,24.0,207.0,2.0,32.0,,,0.5225,0.0636182902584493,42.9,42.9,55.0,6.0,4 out of 5 stars,244.3,244.19000000000003,50.78592631247123,264.96373543965353,294.97592631247124
Xavier Hutchinson,WR,HOU,26.0,8.0,Active,3.0,10218,,,aed98af2-b228-4b74-a804-2d210bd11122,00-0038618,0.0,0.0,0.0,0.0,0.0,12.0,117.0,0.0,26.0,0.0,0.0,22.0,0.0,3.0,35.0,428.0,3.0,57.0,0.470625,0.0475319926873857,0.5747058823529412,0.1030741410488245,170.0,170.0,349.0,14.0,3 out of 5 stars,72.3,72.28,8.531929983202481,80.81192998320248,80.81192998320248
David Sills,WR,TB,30.0,10.0,Active,7.0,6154,3871102.0,32418.0,97f6c20c-1110-4551-82c1-41d3247397a2,00-0035359,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,18.0,191.0,2.0,36.0,,,0.5241176470588236,0.0693641618497109,170.0,170.0,,,,,,,,
DeeJay Dallas,RB,JAX,27.0,7.0,Active,6.0,6931,4240631.0,32814.0,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,00-0036425,0.0,0.0,49.0,0.0,9.0,3.0,11.0,1.0,3.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0458823529411764,0.005736137667304,0.0616666666666666,0.0018281535648994,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Jordan Whittington,WR,LAR,25.0,11.0,Active,2.0,11623,,,7cc58a3b-157a-4f43-a7de-5bc403f9ce6b,00-0039751,0.0,0.0,12.0,0.0,2.0,22.0,293.0,0.0,28.0,0.0,0.0,12.0,0.0,3.0,18.0,171.0,0.0,25.0,0.292,0.0517560073937153,0.4082352941176471,0.0430292598967297,169.9,169.9,395.0,14.0,1 out of 5 stars,41.2,40.809999999999995,5.068108598396574,45.878108598396565,45.878108598396565
Ian Thomas,TE,LV,30.0,13.0,Active,8.0,4995,4045305.0,31071.0,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,00-0034365,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,114.0,0.0,13.0,0.344,0.0115830115830115,0.3593333333333334,0.0263157894736842,170.0,170.0,,,,16.5,16.689999999999998,2.1244407394197204,18.81444073941972,18.81444073941972
Tank Bigsby,RB,PHI,23.0,10.0,Active,3.0,9225,,,2034916c-8062-46e3-8d0c-d0dec694e2d1,00-0038555,0.0,0.0,766.0,7.0,168.0,7.0,54.0,0.0,12.0,0.0,0.0,356.0,2.0,63.0,3.0,32.0,0.0,4.0,0.36125,0.0229885057471264,0.1264705882352941,0.0086206896551724,167.6,167.6,174.0,10.0,4 out of 5 stars,67.2,67.57,15.00312587694125,82.57312587694125,82.57312587694125
,DEF,DET,,6.0,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Mixon,RB,,29.0,,Active,9.0,4018,3116385.0,30161.0,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,00-0033897,0.0,0.0,1016.0,11.0,245.0,36.0,309.0,1.0,52.0,,,,,,,,,,0.6171428571428572,0.0950639853747714,,,170.0,170.0,308.0,13.0,-,,,,,
Zavion Thomas,WR,CHI,22.0,10.0,Active,0.0,13411,,,3f22d5fe-e6e4-4aab-8992-caf75caf999a,THO417520,,,,,,,,,,,,,,,,,,,,,,,169.8,169.8,400.0,14.0,3 out of 5 stars,8.7,8.68,0.9886717991843288,9.66867179918433,9.66867179918433
AJ Barner,TE,SEA,24.0,11.0,Active,2.0,11603,,,e96127b4-d381-43d4-b0ae-8790c706756f,00-0039793,0.0,0.0,0.0,0.0,0.0,30.0,245.0,4.0,38.0,0.0,0.0,14.0,1.0,10.0,52.0,519.0,6.0,68.0,0.4505882352941177,0.0667838312829525,0.7729411764705882,0.1494505494505494,169.1,169.1,188.0,10.0,3 out of 5 stars,130.0,130.02,15.23806302045651,148.0398856394454,145.25806302045652
,DEF,BUF,,7.0,,,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendre Miller,RB,NO,24.0,8.0,Active,3.0,9757,,,66627686-34fe-4599-84ac-e436fd7d798a,00-0038551,0.0,0.0,148.0,1.0,39.0,5.0,33.0,0.0,8.0,0.0,0.0,193.0,1.0,47.0,5.0,30.0,0.0,5.0,0.2799999999999999,0.0154738878143133,0.2428571428571428,0.0088495575221238,170.0,170.0,274.0,12.0,3 out of 5 stars,40.7,40.43000000000001,9.214268496231515,49.644268496231525,49.644268496231525
