sleeper_id,full_name,position,team,status,injury_status,injury_body_part,injury_start_date,injury_notes,news_updated,depth_chart_position,depth_chart_order,adp_ppr,adp_std,adp_half_ppr,adp_2qb,proj_pts_ppr,proj_pts_std,proj_rush_yds,proj_rush_att,proj_rec,proj_rec_yds,proj_rec_td,proj_fumbles_lost,proj_rush_td,proj_pass_yds,proj_pass_td,proj_pass_int,proj_pass_att,nn
12542,Efton Chism,WR,NE,Active,,,,,1781227248848.0,SWR,7.0,999.0,999.0,999.0,999.0,31.2,19.2,6.0,1.0,12.0,126.0,1.0,,,,,,,efton chism
7552,Blake Proehl,WR,,Active,,,,,1693347610423.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,blake proehl
4733,Alex Gray,TE,,Inactive,,,,,1578978327171.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,alex gray
3540,Jamaal Jones,WR,,Active,,,,,1515534301464.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jamaal jones
7049,Jauan Jennings,WR,MIN,Active,,,,,1784902854795.0,SWR,3.0,146.3,123.2,148.1,141.0,105.7,66.7,,,39.0,487.0,3.0,,,,,,,jauan jennings
8136,Rachaad White,RB,WAS,Active,,,,,1785090311473.0,RB,2.0,127.2,124.8,119.0,169.1,128.1,94.1,468.0,114.0,34.0,253.0,1.0,1.0,3.0,,,,,rachaad white
6496,Cole Hedlund,K,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cole hedlund
11610,Malik Washington,WR,MIA,Active,,,,,1785874207498.0,SWR,2.0,999.0,999.0,999.0,999.0,100.7,63.7,121.0,22.0,37.0,396.0,2.0,,,,,,,malik washington
5024,James Washington,WR,,Active,,,,,1724020539939.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,james washington
13599,Kyron Drones,QB,GB,Active,,,,,1777662934154.0,QB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kyron drones
12413,Hamze El-Zayat,WR,,Active,,,,,1723592706258.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,hamze el zayat
2304,Jerome Cunningham,TE,,Active,,,,,1571180450562.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jerome cunningham
8070,Travis Toivonen,WR,,Active,,,,,1664924744591.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,travis toivonen
6519,Darrius Shepherd,WR,,Active,,,,,1693611328575.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,darrius shepherd
11918,Ahmarean Brown,WR,,Active,,,,,1729191040387.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ahmarean brown
2565,Jean Sifrin,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jean sifrin
4943,Sam Darnold,QB,SEA,Active,,,,,1785808511304.0,QB,1.0,165.3,168.4,157.6,80.8,262.74,262.74,157.0,44.0,,,,3.0,2.0,3676.0,26.0,12.0,478.0,sam darnold
5809,Ja'Quan Gardner,RB,,Active,,,,,1580253960021.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ja quan gardner
10228,Charlie Jones,WR,CIN,Active,,,,,1785368714100.0,SWR,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,charlie jones
4026,DeShone Kizer,QB,,Active,,,,,1638249637441.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,deshone kizer
1169,Robert Griffin,QB,,Inactive,,,,,1656976233480.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,robert griffin
11598,Tanner McLachlan,TE,SF,Inactive,IR,Undisclosed,,,1785617445992.0,TE,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tanner mclachlan
11995,Zack Annexstad,QB,,Active,,,,,1723593306329.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,zack annexstad
11998,Emani Bailey,RB,,Active,,,,,1756166706065.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,emani bailey
829,Andy Dalton,QB,PHI,Active,,,,,1785477030105.0,QB,3.0,999.0,999.0,999.0,999.0,11.82,11.82,5.0,2.0,,,,,,208.0,1.0,1.0,33.0,andy dalton
10222,Jayden Reed,WR,GB,Active,,,,,1785442222521.0,SWR,2.0,116.0,118.6,110.5,137.3,197.6,127.6,83.0,14.0,70.0,853.0,6.0,1.0,,,,,,jayden reed
7534,Seth Williams,WR,,Inactive,,,,,1755126655025.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,seth williams
2754,Michael Johnson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,michael johnson
6388,Romello Brooker,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,romello brooker
2684,Corbin Louks,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,corbin louks
1266,Greg Zuerlein,K,,Active,Questionable,Knee,,,1747434624752.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,greg zuerlein
7905,Dylan Soehner,TE,,Active,,,,,1670369106944.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dylan soehner
12284,Michael Herzog,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,michael herzog
11311,Jason Brownlee,WR,KC,Active,,,,,1769474135133.0,LWR,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jason brownlee
4330,JoJo Natson,WR,,Active,,,,,1640731803047.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jojo natson
6072,Bruce Anderson,RB,,Inactive,,,,,1601415946331.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,bruce anderson
12532,Ja'Corey Brooks,WR,,Active,Questionable,Undisclosed,,,1780442449640.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ja corey brooks
11008,Anders Carlson,K,,Active,,,,,1763501144160.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anders carlson
3278,Pharoh Cooper,WR,,Active,,,,,1718085626166.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,pharoh cooper
12981,Gee Scott,TE,,Inactive,Questionable,Undisclosed,,,1785880209281.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gee scott
2581,Jahwan Edwards,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jahwan edwards
4544,Daikiel Shorts,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,daikiel shorts
11370,Chris Brooks,RB,GB,Active,PUP,Undisclosed,,,1785370513950.0,RB,2.0,999.0,999.0,999.0,999.0,56.3,42.3,203.0,50.0,14.0,100.0,,,2.0,,,,,chris brooks
6196,Christian Wade,RB,,Inactive,,,,,1648846521288.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,christian wade
7794,Chris Evans,RB,,Active,,,,,1746431406775.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chris evans
11574,Dylan Laube,RB,LV,Active,,,,,1780024826090.0,RB,5.0,999.0,999.0,999.0,999.0,5.1,3.1,21.0,5.0,2.0,10.0,,,,,,,,dylan laube
6323,Andrew Beck,RB,NYJ,Active,,,,,1781216403497.0,RB,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,andrew beck
7606,Kadarius Toney,WR,,Active,,,,,1739399431162.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kadarius toney
6927,Quez Watkins,WR,PHI,Active,,,,,1769195722976.0,SWR,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,quez watkins
3615,Sione Houma,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,sione houma
2561,Anthony Boone,QB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anthony boone
13246,Jaden Smith,WR,DAL,Active,,,,,1780551607952.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jaden smith
8111,Cade Otton,TE,TB,Active,,,,,1784838014948.0,TE,1.0,162.7,147.5,157.2,173.0,128.0,72.0,,,56.0,540.0,3.0,,,,,,,cade otton
2929,Adrian Coxson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,adrian coxson
6742,Marquis Young,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marquis young
8245,Derrick Deese,TE,,Active,,,,,1690995334260.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,derrick deese
4061,Davis Webb,QB,,Active,,,,,1771993846270.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,davis webb
13957,Kenny Fletcher,TE,TB,Active,,,,,1778285142778.0,TE,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kenny fletcher
3269,Chris Moore,WR,BAL,Active,,,,,1784930457850.0,SWR,6.0,999.0,999.0,999.0,999.0,4.1,2.1,,,2.0,21.0,,,,,,,,chris moore
6970,Stephen Sullivan,TE,,Active,,,,,1733266211551.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,stephen sullivan
8092,Corey Taylor,RB,,Active,,,,,1629473115815.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,corey taylor
6259,Darnell Holland,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,darnell holland
12374,Brenden Bates,TE,CLE,Active,,,,,1775518219106.0,TE,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brenden bates
2957,Ernst Brun,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ernst brun
13554,CJ Williams,WR,JAX,Active,,,,,1777153225262.0,LWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cj williams
12866,Jalin Conyers,TE,,Active,,,,,1779430246636.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalin conyers
6522,T.J. Linta,QB,,Active,,,,,1569027932836.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,t j linta
1911,Willie Snead,WR,,Inactive,,,,,1753751417759.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,willie snead
1034,Brandon Bolden,RB,,Active,,,,,1705418708388.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brandon bolden
4798,C.J. Germany,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,c j germany
13270,CJ Daniels,WR,LAR,Active,,,,,1781875212160.0,RWR,6.0,999.0,999.0,999.0,999.0,39.3,24.3,6.0,1.0,15.0,177.0,1.0,,,,,,,cj daniels
13805,E.J. Williams,WR,LV,Active,,,,,1777608027652.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,e j williams
5808,Connor Jessop,QB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,connor jessop
5242,Dontez Byrd,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dontez byrd
5026,Tre'Quan Smith,WR,,Inactive,,,,,1753480553621.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tre quan smith
11647,Kimani Vidal,RB,LAC,Active,,,,,1784818811974.0,RB,3.0,181.1,140.7,187.5,193.0,60.0,46.0,243.0,60.0,14.0,97.0,,,2.0,,,,,kimani vidal
6045,Gary Jennings,WR,,Active,,,,,1693070112853.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gary jennings
4821,Jamari Staples,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jamari staples
13273,Josh Cuevas,TE,BAL,Active,,,,,1777587956806.0,TE,4.0,999.0,999.0,999.0,999.0,27.8,16.8,,,11.0,108.0,1.0,,,,,,,josh cuevas
13608,Jerand Bradley,WR,LAC,Active,,,,,1777233633322.0,TE,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jerand bradley
13282,Jack Endries,TE,CIN,Active,,,,,1781876112160.0,TE,4.0,999.0,999.0,999.0,999.0,53.3,32.3,,,21.0,203.0,2.0,,,,,,,jack endries
6395,Trinity Benson,WR,,Active,,,,,1700535356532.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trinity benson
11478,Gavin Holmes,WR,,Active,,,,,1693170040856.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gavin holmes
8549,Trevon Clark,WR,,Active,,,,,1659550528067.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trevon clark
11266,Thyrick Pitts,WR,,Inactive,,,,,1715217614583.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,thyrick pitts
7608,Khalil Herbert,RB,SF,Active,,,,,1785720358965.0,RB,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,khalil herbert
4227,Harrison Butker,K,KC,Active,,,,,1784822422465.0,K,1.0,224.0,155.2,169.8,215.5,100.0,100.0,,,,,,,,,,,,harrison butker
6402,Steven Sims,WR,,Active,,,,,1767665709226.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,steven sims
5251,Tyler Davis,K,,Active,,,,,1738304760107.0,,,999.0,999.0,999.0,999.0,3.0,3.0,,,,,,,,,,,,tyler davis
8484,Ko Kieft,TE,TB,Active,,,,,1785447923809.0,TE,5.0,999.0,999.0,999.0,999.0,2.3,1.3,,,1.0,13.0,,,,,,,,ko kieft
8213,Dai'Jean Dixon,WR,,Active,,,,,1663105209998.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dai jean dixon
11226,Tyjon Lindsey,WR,,Active,,,,,1699398048078.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tyjon lindsey
1587,Vance McDonald,TE,,Injured Reserve,,,,,1611334209698.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,vance mcdonald
7412,Sandro Platzgummer,RB,,Active,,,,,1662560408908.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,sandro platzgummer
7499,Paul Quessenberry,TE,,Active,,,,,1662560408908.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,paul quessenberry
9488,Jaxon Smith-Njigba,WR,SEA,Active,,,,,1785249657668.0,LWR,1.0,5.4,9.2,7.3,7.2,284.6,185.6,33.0,6.0,99.0,1343.0,8.0,1.0,,,,,,jaxon smith njigba
9510,Lew Nichols,RB,PIT,Active,,,,,1769841921570.0,RB,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,lew nichols
11571,Isaiah Davis,RB,NYJ,Active,Questionable,Knee,,,1786077611553.0,RB,3.0,999.0,999.0,999.0,999.0,60.5,47.5,261.0,62.0,13.0,94.0,,,2.0,,,,,isaiah davis
7526,Jaylen Waddle,WR,DEN,Active,Questionable,Undisclosed,,,1786058118152.0,RWR,2.0,46.2,42.3,45.5,55.3,221.0,144.0,18.0,3.0,77.0,1002.0,7.0,,,,,,,jaylen waddle
4949,Derrius Guice,RB,,Active,,,,,1648480213623.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,derrius guice
13079,Jahdae Walker,WR,CHI,Active,,,,,1781299233596.0,LWR,3.0,999.0,999.0,999.0,999.0,25.9,16.9,,,9.0,109.0,1.0,,,,,,,jahdae walker
8115,Jalen Wydermyer,TE,,Active,,,,,1683216311559.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalen wydermyer
6248,Trevion Thompson,WR,,Active,,,,,1595795116047.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trevion thompson
13047,Jacardia Wright,RB,SEA,Active,,,,,1771308629747.0,RB,5.0,999.0,999.0,999.0,999.0,4.3,2.3,8.0,2.0,2.0,15.0,,,,,,,,jacardia wright
4508,Gabe Marks,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gabe marks
12820,Landon Parker,WR,,Active,,,,,1756249220417.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,landon parker
11505,David Durden,WR,,Active,,,,,1725315645396.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,david durden
13318,Noah Thomas,WR,CIN,Active,,,,,1778283943099.0,SWR,6.0,999.0,999.0,999.0,999.0,6.6,3.6,,,3.0,36.0,,,,,,,,noah thomas
2911,Justin Manton,K,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,justin manton
5911,Jalen Hurd,WR,,Active,,,,,1690929610716.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalen hurd
BAL,Ravens,DEF,BAL,,,,,,,,,142.2,138.8,138.8,168.0,95.0,95.0,,,,,,,,,,,,ravens
13380,Brenen Thompson,WR,LAC,Active,,,,,1784770506032.0,RWR,4.0,999.0,999.0,999.0,999.0,39.0,25.0,,,14.0,190.0,1.0,,,,,,,brenen thompson
13939,Gabriel Benyard,WR,,Active,,,,,1785916829282.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gabriel benyard
2944,Matt LaCosse,TE,NE,Active,,,,,1657731046065.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,matt lacosse
3036,Matt Lengel,TE,,Active,,,,,1595984403999.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,matt lengel
6343,Manny Wilkins,QB,,Active,,,,,1588023962396.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,manny wilkins
5132,Steven Mitchell,WR,,Inactive,,,,,1618261809879.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,steven mitchell
6993,Dominick Wood-Anderson,TE,,Active,,,,,1629681048901.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dominick wood anderson
345,Brian Hoyer,QB,,Active,,,,,1709955955225.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brian hoyer
6820,Clyde Edwards-Helaire,RB,,Active,,,,,1785882609630.0,,,999.0,999.0,999.0,999.0,0.8,0.8,8.0,2.0,,,,,,,,,,clyde edwards helaire
7008,Brian Lewerke,QB,,Active,,,,,1652894760308.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brian lewerke
14001,Julius Davis,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,julius davis
13400,Justin Joly,TE,DEN,Active,,,,,1777335620117.0,TE,6.0,999.0,999.0,999.0,999.0,58.0,35.0,,,23.0,230.0,2.0,,,,,,,justin joly
5169,Malik Earl,WR,,Active,,,,,1527628501601.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,malik earl
11931,Austin Reed,QB,,Active,,,,,1756151704533.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,austin reed
7713,Jaelon Darden,WR,,Active,,,,,1741844718963.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jaelon darden
12333,Dakereon Joyner,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dakereon joyner
4666,Younghoe Koo,K,,Active,,,,,1780521062245.0,,,339.0,314.0,338.0,366.0,22.0,22.0,,,,,,,,,,,,younghoe koo
5092,Troy Fumagalli,TE,,Active,,,,,1697070328450.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,troy fumagalli
2197,Brandin Cooks,WR,,Active,,,,,1783704920093.0,,,999.0,999.0,999.0,999.0,28.8,18.8,,,10.0,128.0,1.0,,,,,,,brandin cooks
1718,Derek Carrier,TE,,Active,,,,,1642207524730.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,derek carrier
6236,Travon McMillian,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,travon mcmillian
5870,Daniel Jones,QB,IND,Active,,,,,1786028148734.0,QB,1.0,195.1,197.1,170.1,93.0,223.54,223.54,191.0,47.0,,,,3.0,2.0,3286.0,19.0,11.0,469.0,daniel jones
8905,Travis Koontz,TE,,Active,,,,,1654724710601.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,travis koontz
12373,Peter LeBlanc,WR,,Active,,,,,1724714446037.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,peter leblanc
5290,Deontay Burnett,WR,,Active,,,,,1724708145724.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,deontay burnett
2463,Jesse James,TE,,Active,,,,,1700618129922.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jesse james
13421,Eli Raridon,TE,NE,Active,,,,,1785519032521.0,TE,2.0,999.0,999.0,999.0,999.0,33.0,19.0,,,14.0,130.0,1.0,,,,,,,eli raridon
12250,Riley Sharp,TE,,Active,,,,,1724718046739.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,riley sharp
4555,Andy Phillips,K,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,andy phillips
3568,Marken Michel,WR,,Active,,,,,1662131448660.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marken michel
5322,James Looney,TE,,Active,,,,,1597529709965.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,james looney
8878,Jared Scott,TE,,Active,,,,,1663691454607.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jared scott
4214,Shelton Gibson,WR,,Active,,,,,1607991918645.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shelton gibson
2391,David Johnson,RB,,Active,,,,,1716216954705.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,david johnson
7064,Darrynton Evans,RB,,Inactive,,,,,1761696621449.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,darrynton evans
14044,Miles Davis,RB,CAR,Active,,,,,1779807018748.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,miles davis
7088,Xavier Jones,RB,,Active,,,,,1662496217027.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,xavier jones
5844,T.J. Hockenson,TE,MIN,Active,,,,,1784839814228.0,TE,1.0,141.2,127.7,159.0,148.0,155.0,89.0,,,66.0,650.0,4.0,,,,,,,t j hockenson
3920,Harvey Binford,WR,,Inactive,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,harvey binford
12961,Ryan Fitzgerald,K,CAR,Active,,,,,1784087436830.0,K,1.0,347.0,327.0,348.0,350.0,92.0,92.0,,,,,,,,,,,,ryan fitzgerald
11947,Austin Jones,RB,,Active,,,,,1724806560134.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,austin jones
10955,Chad Ryland,K,ARI,Active,,,,,1780620339342.0,K,1.0,350.0,324.0,358.0,378.0,89.0,89.0,,,,,,,,,,,,chad ryland
4710,Gio Pascascio,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gio pascascio
12529,TreVeyon Henderson,RB,NE,Active,,,,,1785862819313.0,RB,1.0,47.8,36.5,41.3,61.5,179.5,144.5,785.0,176.0,35.0,260.0,1.0,1.0,6.0,,,,,treveyon henderson
3664,J.D. McKissic,RB,,Inactive,,,,,1678847454291.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,j d mckissic
6193,Cole Murphy,K,,Active,,,,,1556845509191.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cole murphy
7933,Alex Kessman,K,CAR,Active,,,,,1640634949942.0,,,346.0,322.0,344.0,343.0,,,,,,,,,,,,,,alex kessman
4127,C.J. Beathard,QB,,Active,,,,,1757005846325.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,c j beathard
13431,Miles Kitselman,TE,DET,Inactive,IR,Leg,,,1785993646091.0,TE,,999.0,999.0,999.0,999.0,31.6,18.6,,,13.0,126.0,1.0,,,,,,,miles kitselman
13310,Miller Moss,QB,CHI,Active,,,,,1778270141112.0,QB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,miller moss
12913,J.J. Jones,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,j j jones
5957,Isaac Nauta,TE,GB,Inactive,,,,,1629945307384.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,isaac nauta
7601,Rondale Moore,WR,,Active,,,,,1771770009313.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rondale moore
13290,Jalen Moss,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalen moss
367,Jared Cook,TE,,Active,,,,,1642086608615.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jared cook
13154,Marcus Major,RB,,Active,,,,,1785544837545.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marcus major
4630,I'Tavius Mathers,RB,,Active,,,,,1519413301760.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,i tavius mathers
5196,Ethan Wolf,TE,,Active,,,,,1658794242779.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ethan wolf
13268,Elijah Sarratt,WR,BAL,Active,,,,,1784829913063.0,LWR,4.0,229.2,200.6,218.7,238.5,89.1,57.1,5.0,1.0,32.0,386.0,3.0,,,,,,,elijah sarratt
12535,Isaac TeSlaa,WR,DET,Active,,,,,1784899854663.0,LWR,3.0,198.6,183.7,193.5,209.0,105.4,72.4,11.0,2.0,33.0,473.0,4.0,,,,,,,isaac teslaa
5170,Phillip Lindsay,RB,,Active,,,,,1668100549144.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,phillip lindsay
6790,D'Andre Swift,RB,CHI,Active,,,,,1786109712286.0,RB,1.0,65.1,47.1,58.6,75.3,205.7,168.7,940.0,209.0,37.0,287.0,1.0,1.0,7.0,,,,,d andre swift
6146,Kaden Smith,TE,,Inactive,,,,,1697493918350.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kaden smith
1373,Geno Smith,QB,NYJ,Active,,,,,1786065907796.0,QB,1.0,999.0,999.0,999.0,186.5,222.48,222.48,156.0,45.0,,,,4.0,1.0,3372.0,22.0,14.0,489.0,geno smith
7162,Ryan Becker,TE,,Active,,,,,1652633434590.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ryan becker
12491,Corey Kiner,RB,ARI,Active,,,,,1786087209827.0,RB,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,corey kiner
6358,Kahlil Lewis,WR,,Active,,,,,1567482354190.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kahlil lewis
6768,Tua Tagovailoa,QB,ATL,Active,Questionable,Back,,,1785878409415.0,QB,1.0,236.5,238.8,237.7,146.0,137.94,137.94,43.0,20.0,,,,4.0,,2141.0,14.0,8.0,308.0,tua tagovailoa
6130,Devin Singletary,RB,NYG,Active,,,,,1782743126896.0,RB,3.0,999.0,999.0,999.0,999.0,12.3,7.3,41.0,10.0,5.0,32.0,,,,,,,,devin singletary
3531,Marshaun Coprich,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marshaun coprich
12276,RJ Mobley,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rj mobley
5004,Ito Smith,RB,DAL,Active,,,,,1647118812936.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ito smith
4923,Rushel Shell,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rushel shell
12356,Jabari Small,RB,DET,Active,,,,,1767735615929.0,RB,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jabari small
13826,Caullin Lacy,WR,NYJ,Active,,,,,1778273741761.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,caullin lacy
